date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:17:20	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:20%20GMT	https://www.wavespace.agency/services/%22https://cdn.prod.website-files.com/6655d16113e6966ef4eb1054/6825b6ed973ad0c5c8a90cad_CAT.avif%22	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/_https_/cdn.prod.website-files.com/6655d16113e6966ef4eb1054/6825b6ed973ad0c5c8a90cad_CAT.avif_	(from https://www.wavespace.agency/services/ui-ux-design)
16:17:21	121723/121723	---MCZ	200	added ('OK')	text/css	etag:W/%22632d8f7150467c3c7a82cf09bda8324d%22	https://cdn.prod.website-files.com/6655d16113e6966ef4eb1041/css/wavespace.6655d16113e6966ef4eb1065-064d279c3.min.css	E:/My%20Web%20Sites/wavespace.agency/cdn.prod.website-files.com/6655d16113e6966ef4eb1041/css/wavespace.6655d16113e6966ef4eb1065-064d279c3.min.css	(from https://www.wavespace.agency/contact)
16:17:21	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:21%20GMT	https://www.wavespace.agency/	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/index.html	(from )
16:17:22	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:22%20GMT	https://www.wavespace.agency/services/%22https://cdn.prod.website-files.com/6655d16113e6966ef4eb1054/6829d098df908935fa558750_CAT.avif%22	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/_https_/cdn.prod.website-files.com/6655d16113e6966ef4eb1054/6829d098df908935fa558750_CAT.4b.delayed	(from https://www.wavespace.agency/services/saas-design)
16:17:22	1250108/1250108	---M--	200	added ('OK')	image/png	etag:%221ee287fb01d4f6ef3497e55a1ef93ec3%22	https://cdn.prod.website-files.com/6655d16113e6966ef4eb1054/69118fb2745dea323f2acafa_Landing%20page%20design.png	E:/My%20Web%20Sites/wavespace.agency/cdn.prod.website-files.com/6655d16113e6966ef4eb1054/69118fb2745dea323f2acafa_Landing%20page%20design.png	(from https://www.wavespace.agency/services/landing-page-design)
16:17:22	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:23%20GMT	https://www.wavespace.agency/services/brand-identity-design	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/brand-identity-design.html	(from https://www.wavespace.agency/about)
16:17:23	101379/101379	---M--	200	added ('OK')	image/png	etag:%22062de5d64d28c760b12c7145d696fdaa%22	https://cdn.prod.website-files.com/6655d16113e6966ef4eb1054/68f62785f8cd65c6ad6e1120_image1.png	E:/My%20Web%20Sites/wavespace.agency/cdn.prod.website-files.com/6655d16113e6966ef4eb1054/68f62785f8cd65c6ad6e1120_image1.png	(from https://www.wavespace.agency/services/landing-page-design)
16:17:23	1502039/1502039	---M--	200	added ('OK')	image/png	etag:%22d5892ea3b41f1ea2af48c352c48e2bac%22	https://cdn.prod.website-files.com/6655d16113e6966ef4eb1054/68f77269473b2bed4719cbab_Frame%2021472039061.png	E:/My%20Web%20Sites/wavespace.agency/cdn.prod.website-files.com/6655d16113e6966ef4eb1054/68f77269473b2bed4719cbab_Frame%2021472039061.png	(from https://www.wavespace.agency/services/landing-page-design)
16:17:23	499265/499265	---M--	200	added ('OK')	image/png	etag:%2255376d9a230a5c6e21f8af17c1485450%22	https://cdn.prod.website-files.com/6655d16113e6966ef4eb1054/68f6302df7007647cb08b1ee_image22.png	E:/My%20Web%20Sites/wavespace.agency/cdn.prod.website-files.com/6655d16113e6966ef4eb1054/68f6302df7007647cb08b1ee_image22.png	(from https://www.wavespace.agency/services/landing-page-design)
16:17:24	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:24%20GMT	https://www.wavespace.agency/services/%22https://cdn.prod.website-files.com/6655d16113e6966ef4eb1054/68f6319b35d72cece9f22ee3_CTA.avif%22	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/_https_/cdn.prod.website-files.com/6655d16113e6966ef4eb1054/68f6319b35d72cece9f22ee3_CTA.avif_	(from https://www.wavespace.agency/services/landing-page-design)
16:17:24	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:24%20GMT	https://www.wavespace.agency/services/%22https://cdn.prod.website-files.com/6655d16113e6966ef4eb1054/682984597137e68337918c9a_CAT.webp%22	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/_https_/cdn.prod.website-files.com/6655d16113e6966ef4eb1054/682984597137e68337918c9a_CAT.webp_	(from https://www.wavespace.agency/services/ux-audit)
16:17:25	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:25%20GMT	https://www.wavespace.agency/services/mobile-app-design	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/mobile-app-design.html	(from https://www.wavespace.agency/about)
16:17:25	116481/116481	---MCZ	200	added ('OK')	text/css	etag:W/%2253f9d7f29ef529e9f9418524a436ac48%22	https://cdn.prod.website-files.com/6655d16113e6966ef4eb1041/css/wavespace.6655d16113e6966ef4eb1067-3d2a15598.min.css	E:/My%20Web%20Sites/wavespace.agency/cdn.prod.website-files.com/6655d16113e6966ef4eb1041/css/wavespace.6655d16113e6966ef4eb1067-3d2a15598.min.css	(from https://www.wavespace.agency/blog)
16:17:25	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:25%20GMT	https://www.wavespace.agency/services/conversion-rate-cro	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/conversion-rate-cro.html	(from https://www.wavespace.agency/about)
16:17:25	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:25%20GMT	https://www.wavespace.agency/services/ux-research	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/ux-research.html	(from https://www.wavespace.agency/about)
16:17:26	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:26%20GMT	https://www.wavespace.agency/blog/erp-design	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/erp-design	(from https://www.wavespace.agency/blog)
16:17:26	184783/184783	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2007:54:19%20GMT	https://www.wavespace.agency/blog/user-testing-companies	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/user-testing-companies.html	(from https://www.wavespace.agency/blog)
16:17:26	89571/89571	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2009:52:48%20GMT	https://www.wavespace.agency/authors/shahid-miah	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/authors/shahid-miah.html	(from https://www.wavespace.agency/blog)
16:17:27	154554/154554	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2007:54:59%20GMT	https://www.wavespace.agency/blog/best-website-design-examples	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/best-website-design-examples.html	(from https://www.wavespace.agency/blog)
16:17:27	142364/142364	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2009:47:02%20GMT	https://www.wavespace.agency/blog/black-and-orange-websites	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/black-and-orange-websites.html	(from https://www.wavespace.agency/blog)
16:17:27	165178/165178	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2007:58:11%20GMT	https://www.wavespace.agency/blog/best-saas-website-design-agency	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/best-saas-website-design-agency.html	(from https://www.wavespace.agency/blog)
16:17:27	158872/158872	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2007:27:21%20GMT	https://www.wavespace.agency/blog/banking-app-ux	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/banking-app-ux.html	(from https://www.wavespace.agency/blog)
16:17:28	168604/168604	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2007:53:52%20GMT	https://www.wavespace.agency/blog/enterprise-ux-design	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/enterprise-ux-design.html	(from https://www.wavespace.agency/blog)
16:17:28	150730/150730	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2007:31:06%20GMT	https://www.wavespace.agency/blog/top-app-design-agencies-in-usa	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/top-app-design-agencies-in-usa.html	(from https://www.wavespace.agency/blog)
16:17:29	149926/149926	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2009:30:28%20GMT	https://www.wavespace.agency/blog/top-mvp-development-agencies-in-usa	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/top-mvp-development-agencies-in-usa.html	(from https://www.wavespace.agency/blog)
16:17:29	172625/172625	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2007:26:46%20GMT	https://www.wavespace.agency/blog/best-webflow-agencies	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/best-webflow-agencies.html	(from https://www.wavespace.agency/blog)
16:17:29	154913/154913	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2007:47:39%20GMT	https://www.wavespace.agency/blog/ux-strategy	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/ux-strategy.html	(from https://www.wavespace.agency/blog)
16:17:30	184658/184658	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2007:27:02%20GMT	https://www.wavespace.agency/blog/top-ui-ux-design-agencies-in-usa	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/top-ui-ux-design-agencies-in-usa.html	(from https://www.wavespace.agency/blog)
16:17:30	114203/114203	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2009:10:08%20GMT	https://www.wavespace.agency/blog/best-usability-testing-consultancy-agencies	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/best-usability-testing-consultancy-agencies.html	(from https://www.wavespace.agency/blog)
16:17:31	116150/116150	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2010:47:26%20GMT	https://www.wavespace.agency/blog/ux-design-principles	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/ux-design-principles.html	(from https://www.wavespace.agency/blog)
16:17:31	107441/107441	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2008:51:36%20GMT	https://www.wavespace.agency/blog/ux-prototyping-why-you-need-consultancy	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/ux-prototyping-why-you-need-consultancy.html	(from https://www.wavespace.agency/blog)
16:17:32	113462/113462	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2009:26:58%20GMT	https://www.wavespace.agency/blog/ux-design-examples	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/ux-design-examples.html	(from https://www.wavespace.agency/blog)
16:17:32	126448/126448	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2009:39:01%20GMT	https://www.wavespace.agency/blog/benefits-of-ux-design-subscription-for-startups	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/benefits-of-ux-design-subscription-for-startups.html	(from https://www.wavespace.agency/blog)
16:17:32	133070/133070	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2008:56:53%20GMT	https://www.wavespace.agency/blog/design-brief-example	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/design-brief-example.html	(from https://www.wavespace.agency/blog)
16:17:33	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:33%20GMT	https://www.wavespace.agency/blog/sales-funnel-for-saas	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/sales-funnel-for-saas	(from https://www.wavespace.agency/blog)
16:17:33	288622/288622	---M--	200	added ('OK')	image/png	etag:%229a5aaa87d0da71c712e44fedb16f8915%22	https://cdn.prod.website-files.com/6655d16113e6966ef4eb1054/6929574ec38517c8c21df36c_the-complete-guide-to-building-a-sales-funnel-for-saas.png	E:/My%20Web%20Sites/wavespace.agency/cdn.prod.website-files.com/6655d16113e6966ef4eb1054/6929574ec38517c8c21df36c_the-complete-guide-to-building-a-sales-funnel-for-saas.png	(from https://www.wavespace.agency/blog)
16:17:34	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:34%20GMT	https://www.wavespace.agency/blog/muted-colors	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/muted-colors	(from https://www.wavespace.agency/blog)
16:17:34	103268/103268	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2008:59:41%20GMT	https://www.wavespace.agency/blog/common-mistakes-in-ux-user-flows	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/common-mistakes-in-ux-user-flows.html	(from https://www.wavespace.agency/blog)
16:17:35	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:35%20GMT	https://www.wavespace.agency/blog/ui-ux-designer-vs-ux-ui-developer	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/ui-ux-designer-vs-ux-ui-developer	(from https://www.wavespace.agency/blog)
16:17:35	127988/127988	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2009:27:13%20GMT	https://www.wavespace.agency/blog/what-is-ux-ui-design	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/what-is-ux-ui-design.html	(from https://www.wavespace.agency/blog)
16:17:35	129540/129540	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2007:36:01%20GMT	https://www.wavespace.agency/blog/how-a-ui-ux-design-agency-helps-startups-launch-faster	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/how-a-ui-ux-design-agency-helps-startups-launch-faster.html	(from https://www.wavespace.agency/blog)
16:17:36	101964/101964	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Jan%202026%2010:21:31%20GMT	https://www.wavespace.agency/blog/benefits-of-hiring-usability-testing-consultancy	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/benefits-of-hiring-usability-testing-consultancy.html	(from https://www.wavespace.agency/blog)
16:17:36	23115/23115	---M-Z	200	added ('OK')	application/javascript	etag:W/%225a4b-PT05vO68/Eb2gc6xYWwNzdj8FTo%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-cmsfilter@1/cmsfilter.js	E:/My%20Web%20Sites/wavespace.agency/cdn.jsdelivr.net/npm/@finsweet/attributes-cmsfilter@1/cmsfilter.js	(from https://www.wavespace.agency/blog)
16:17:37	10083/10083	---M-Z	200	added ('OK')	application/javascript	etag:W/%222763-92aLxQajFxZ9xf2IW9u7aX4tTgg%22	https://cdn.jsdelivr.net/npm/@finsweet/attributes-cmssort@1/cmssort.js	E:/My%20Web%20Sites/wavespace.agency/cdn.jsdelivr.net/npm/@finsweet/attributes-cmssort@1/cmssort.js	(from https://www.wavespace.agency/blog)
16:18:24	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:37%20GMT	https://www.wavespace.agency/case-studies/open-hub	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/case-studies/open-hub.html	(from https://www.wavespace.agency/about)
16:18:24	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:37%20GMT	https://www.wavespace.agency/case-studies/kodezi	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/case-studies/kodezi.html	(from https://www.wavespace.agency/about)
16:18:24	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:37%20GMT	https://www.wavespace.agency/case-studies/better-ai	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/case-studies/better-ai.html	(from https://www.wavespace.agency/about)
16:18:24	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:47:38%20GMT	https://www.wavespace.agency/%22https://cdn.prod.website-files.com/65aa3cf1bef7f4d5934c6660/65f9b4e827ac29ebbf9e8b98_Flat%20Monthly%20Fee%20Animation-poster-00001.jpg%22	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/_https_/cdn.prod.website-files.com/65aa3cf1bef7f4d5934c6660/65f9b4e827ac29ebbf9e8b98_Flat%20Monthly%20Fee%20Animation-poster-00001.html	(from https://www.wavespace.agency/subscription)
16:19:12	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:48:25%20GMT	https://www.wavespace.agency/%22https://cdn.prod.website-files.com/65aa3cf1bef7f4d5934c6660/65f9b6b5ebacade6f2e14b86_Fast%20Turnaround%20Animation-poster-00001.jpg%22	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/_https_/cdn.prod.website-files.com/65aa3cf1bef7f4d5934c6660/65f9b6b5ebacade6f2e14b86_Fast%20Turnaround%20Animation-poster-00001.html	(from https://www.wavespace.agency/subscription)
16:19:12	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:48:25%20GMT	https://www.wavespace.agency/%22https://cdn.prod.website-files.com/65aa3cf1bef7f4d5934c6660/65f9b7b73dd8b9abdadac583_Full%20Design%20Service-poster-00001.jpg%22	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/_https_/cdn.prod.website-files.com/65aa3cf1bef7f4d5934c6660/65f9b7b73dd8b9abdadac583_Full%20Design%20Service-poster-00001.html	(from https://www.wavespace.agency/subscription)
16:19:12	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:48:26%20GMT	https://www.wavespace.agency/%22https://cdn.prod.website-files.com/65aa3cf1bef7f4d5934c6660/65f9b6ea7c6b5340be1e55ee_Unlimited%20Revisions-poster-00001.jpg%22	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/_https_/cdn.prod.website-files.com/65aa3cf1bef7f4d5934c6660/65f9b6ea7c6b5340be1e55ee_Unlimited%20Revisions-poster-00001.html	(from https://www.wavespace.agency/subscription)
16:19:12	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:48:26%20GMT	https://www.wavespace.agency/%22https://cdn.prod.website-files.com/65aa3cf1bef7f4d5934c6660/65f9b80e337e4f088081b594_No%20Contracts,%20%20No%20Headaches-poster-00001.jpg%22	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/_https_/cdn.prod.website-files.com/65aa3cf1bef7f4d5934c6660/65f9b80e337e4f088081b594_No%20Contracts,%20%20No%20Headaches-poster-00001.html	(from https://www.wavespace.agency/subscription)
16:20:00	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:49:13%20GMT	https://www.wavespace.agency/case-studies/quicky	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/case-studies/quicky.html	(from https://www.wavespace.agency/case-studies)
16:20:00	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:49:13%20GMT	https://www.wavespace.agency/case-studies/solon-network	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/case-studies/solon-network.html	(from https://www.wavespace.agency/case-studies)
16:20:01	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:49:13%20GMT	https://www.wavespace.agency/case-studies/tournated	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/case-studies/tournated.html	(from https://www.wavespace.agency/case-studies)
16:20:01	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:49:13%20GMT	https://www.wavespace.agency/case-studies/off-white	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/case-studies/off-white.html	(from https://www.wavespace.agency/case-studies)
16:20:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:50:02%20GMT	https://www.wavespace.agency/case-studies/hoolis	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/case-studies/hoolis.html	(from https://www.wavespace.agency/case-studies)
16:20:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:50:02%20GMT	https://www.wavespace.agency/case-studies/rss.xml	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/case-studies/rss.html	(from https://www.wavespace.agency/case-studies/spacebook)
16:20:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:50:02%20GMT	https://www.wavespace.agency/services/%22https://cdn.prod.website-files.com/6655d16113e6966ef4eb1054/6825b6ed973ad0c5c8a90cad_CAT.avif%22	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/_https_/cdn.prod.website-files.com/6655d16113e6966ef4eb1054/6825b6ed973ad0c5c8a90cad_CAT.html	(from https://www.wavespace.agency/services/ui-ux-design)
16:20:49	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:50:02%20GMT	https://www.wavespace.agency/	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/index.html	(from )
16:21:37	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:50:50%20GMT	https://www.wavespace.agency/services/brand-identity-design	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/brand-identity-design.html	(from https://www.wavespace.agency/about)
16:21:37	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:50:50%20GMT	https://www.wavespace.agency/services/%22https://cdn.prod.website-files.com/6655d16113e6966ef4eb1054/68f6319b35d72cece9f22ee3_CTA.avif%22	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/_https_/cdn.prod.website-files.com/6655d16113e6966ef4eb1054/68f6319b35d72cece9f22ee3_CTA.html	(from https://www.wavespace.agency/services/landing-page-design)
16:21:37	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:50:50%20GMT	https://www.wavespace.agency/services/%22https://cdn.prod.website-files.com/6655d16113e6966ef4eb1054/682984597137e68337918c9a_CAT.webp%22	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/_https_/cdn.prod.website-files.com/6655d16113e6966ef4eb1054/682984597137e68337918c9a_CAT.html	(from https://www.wavespace.agency/services/ux-audit)
16:21:38	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:50:50%20GMT	https://www.wavespace.agency/services/mobile-app-design	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/mobile-app-design.html	(from https://www.wavespace.agency/about)
16:21:39	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:51:39%20GMT	https://www.wavespace.agency/services/conversion-rate-cro	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/conversion-rate-cro.html	(from https://www.wavespace.agency/about)
16:21:39	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:51:39%20GMT	https://www.wavespace.agency/services/ux-research	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/services/ux-research.html	(from https://www.wavespace.agency/about)
16:21:40	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:51:40%20GMT	https://www.wavespace.agency/blog/erp-design	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/erp-design.html	(from https://www.wavespace.agency/blog)
16:21:40	127309/127309	---MCZ	200	added ('OK')	text/css	etag:W/%22c4446be36e271322721674eced010759%22	https://cdn.prod.website-files.com/6655d16113e6966ef4eb1041/css/wavespace.6655d16113e6966ef4eb106b-7d0369163.min.css	E:/My%20Web%20Sites/wavespace.agency/cdn.prod.website-files.com/6655d16113e6966ef4eb1041/css/wavespace.6655d16113e6966ef4eb106b-7d0369163.min.css	(from https://www.wavespace.agency/blog/user-testing-companies)
16:21:40	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:51:40%20GMT	https://www.wavespace.agency/blog/rss.xml	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog/rss.xml	(from https://www.wavespace.agency/blog/user-testing-companies)
16:21:41	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:51:41%20GMT	https://www.wavespace.agency/blog-categories/branding	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog-categories/branding	(from https://www.wavespace.agency/blog/user-testing-companies)
16:21:42	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:51:42%20GMT	https://www.wavespace.agency/blog-categories/web-design	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog-categories/web-design	(from https://www.wavespace.agency/blog/user-testing-companies)
16:21:42	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:51:42%20GMT	https://www.wavespace.agency/blog-categories/mobile-app	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog-categories/mobile-app	(from https://www.wavespace.agency/blog/user-testing-companies)
16:21:43	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:51:43%20GMT	https://www.wavespace.agency/blog-categories/mvp	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog-categories/mvp	(from https://www.wavespace.agency/blog/user-testing-companies)
16:21:43	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Wed,%2021%20Jan%202026%2010:51:44%20GMT	https://www.wavespace.agency/blog-categories/saas	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog-categories/saas	(from https://www.wavespace.agency/blog/user-testing-companies)
16:21:44	11008/11008	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22f2c9fc266ad682dda1fa02b6a76feff6%22	https://www.wavespace.agency/blog-categories/webflow	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog-categories/webflow	(from https://www.wavespace.agency/blog/user-testing-companies)
16:21:44	11008/11008	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22f2c9fc266ad682dda1fa02b6a76feff6%22	https://www.wavespace.agency/blog-categories/ui-ux	E:/My%20Web%20Sites/wavespace.agency/www.wavespace.agency/blog-categories/ui-ux	(from https://www.wavespace.agency/blog/user-testing-companies)
16:21:45	117293/117293	---MCZ	200	added ('OK')	text/css	etag:W/%220c5490ba0ad69fe7f8488be0ef7f54a7%22	https://cdn.prod.website-files.com/6655d16113e6966ef4eb1041/css/wavespace.672c3d5acba7cf4dd34e0d72-01836a6c3.min.css	E:/My%20Web%20Sites/wavespace.agency/cdn.prod.website-files.com/6655d16113e6966ef4eb1041/css/wavespace.672c3d5acba7cf4dd34e0d72-01836a6c3.min.css	(from https://www.wavespace.agency/authors/shahid-miah)
